,,,,,
id,lon,lat,hora,fecha,date
1578,-75.56645,6.23404,17:58,2023-03-11,2023-03-11 17:58
1579,-75.53661,6.24535,13:25,2023-03-15,2023-03-15 13:25
1580,-75.52765,6.35193,14:20,2023-03-15,2023-03-15 14:20
1581,-75.37160,6.39781,16:15,2023-03-21,2023-03-21 16:15
1582,-75.53669,6.34759,15:52,2023-03-22,2023-03-22 15:52
1583,-75.51824,6.35924,16:32,2023-03-22,2023-03-22 16:32
1584,-75.63284,6.25641,16:58,2023-04-02,2023-04-02 16:58
1585,-75.64283,6.25807,11:47,2023-04-04,2023-04-04 11:47
1586,-75.62927,6.25546,11:53,2023-04-04,2023-04-04 11:53
1587,-75.53862,6.24383,11:28,2023-04-07,2023-04-07 11:28
1588,-75.52829,6.26176,11:04,2023-04-10,2023-04-10 11:04
1589,-75.60093,6.29109,11:55,2023-04-11,2023-04-11 11:55
1590,-75.54869,6.19598,12:12,2023-04-11,2023-04-11 12:12
1591,-75.39997,6.40689,16:28,2023-04-12,2023-04-12 16:28
1592,-75.60622,6.30298,16:50,2023-04-13,2023-04-13 16:50
1593,-75.50289,6.26840,15:30,2023-04-14,2023-04-14 15:30
1594,-75.60650,6.29169,16:26,2023-04-19,2023-04-19 16:26
1595,-75.61044,6.18762,9:19,2023-04-21,2023-04-21 9:19
1596,-75.63215,6.24470,16:37,2023-04-21,2023-04-21 16:37
1597,-75.60169,6.29158,17:32,2023-04-21,2023-04-21 17:32
1598,-75.59771,6.29079,13:34,2023-04-23,2023-04-23 13:34
1599,-75.54019,6.26073,13:35,2023-04-25,2023-04-25 13:35
1600,-75.61174,6.30040,15:28,2023-04-25,2023-04-25 15:28
1601,-75.61194,6.20771,15:40,2023-04-26,2023-04-26 15:40
1602,-75.63146,6.25102,16:11,2023-04-28,2023-04-28 16:11
1603,-75.63148,6.25072,16:10,2023-05-01,2023-05-01 16:10
1604,-75.63568,6.25527,17:47,2023-05-02,2023-05-02 17:47
1605,-75.60529,6.29508,13:06,2023-05-03,2023-05-03 13:06
1606,-75.62696,6.29294,14:07,2023-05-04,2023-05-04 14:07
1607,-75.61797,6.20216,16:17,2023-05-04,2023-05-04 16:17
1606,-75.63352,6.14972,10:43,2023-05-05,2023-05-05 10:43
1607,-75.67009,6.28917,14:16,2023-05-05,2023-05-05 14:16
1608,-75.54715,6.27787,14:21,2023-05-05,2023-05-05 14:21
1609,-75.61117,6.26490,16:21,2023-05-05,2023-05-05 16:21
1610,-75.53631,6.24740,13:13,2023-05-07,2023-05-07 13:13
1611,-75.63120,6.26622,11:42,2023-05-08,2023-05-08 11:42
1612,-75.44483,6.40834,11:46,2023-05-08,2023-05-08 11:46
1613,-75.42213,6.41606,13:36,2023-05-08,2023-05-08 13:36
1614,-75.54246,6.19205,15:00,2023-05-08,2023-05-08 15:00
1615,-75.49140,6.40673,15:56,2023-05-08,2023-05-08 15:56
1616,-75.64390,6.19505,14:32,2023-05-08,2023-05-08 14:32
1617,-75.63480,6.21251,18:36,2023-05-08,2023-05-08 18:36
1618,-75.53627,6.24206,8:40,2023-05-09,2023-05-09 8:40
1619,-75.54246,6.19205,13:03,2023-05-09,2023-05-09 13:03
1620,-75.62959,6.21706,13:29,2023-05-09,2023-05-09 13:29
1621,-75.60647,6.29408,10:59,2023-05-10,2023-05-10 10:59
1622,-75.64237,6.25021,12:56,2023-05-10,2023-05-10 12:56
1623,-75.53318,6.27785,15:30,2023-05-10,2023-05-10 15:30
1624,-75.55472,6.26012,9:01,2023-05-11,2023-05-11 9:01
1625,-75.55583,6.36124,19:04,2023-05-14,2023-05-14 19:04
1626,-75.55583,6.36124,7:27,2023-05-15,2023-05-15 7:27
1627,-75.55583,6.36124,6:40,2023-05-16,2023-05-16 6:40
1628,-75.63282,6.25252,17:00,2023-05-17,2023-05-17 17:00
1629,-75.55953,6.35676,8:53,2023-05-19,2023-05-19 8:53
1630,-75.61824,6.27017,16:30,2023-05-19,2023-05-19 16:30
1631,-75.41863,6.41243,15:52,2023-05-27,2023-05-27 15:52
1632,-75.55852,6.23128,18:22,2023-06-01,2023-06-01 18:22
1633,-75.50845,6.33358,11:19,2023-06-04,2023-06-04 11:19
1634,-75.60605,6.28741,13:50,2023-06-07,2023-06-07 13:50
1635,-75.60027,6.27120,18:03,2023-06-12,2023-06-12 18:03
1636,-75.63518,6.30256,14:11,2023-06-13,2023-06-13 14:11
1637,-75.65155,6.28223,14:51,2023-06-13,2023-06-13 14:51
1638,-75.66277,6.28240,14:40,2023-06-14,2023-06-14 14:40
1639,-75.65271,6.27840,18:09,2023-06-16,2023-06-16 18:09
1640,-75.62695,6.13070,15:08,2023-06-19,2023-06-19 15:08
1641,-75.62243,6.24065,13:08,2023-06-20,2023-06-20 13:08
1642,-75.53925,6.26056,13:50,2023-06-20,2023-06-20 13:50
1643,-75.65640,6.28714,15:17,2023-06-21,2023-06-21 15:17
1644,-75.42630,6.41803,15:20,2023-06-20,2023-06-20 15:20
1645,-75.62349,6.24410,15:57,2023-06-21,2023-06-21 15:57
1646,-75.65801,6.28611,16:23,2023-06-21,2023-06-21 16:23
1647,-75.63163,6.09779,16:41,2023-06-21,2023-06-21 16:41
1648,-75.42043,6.41875,17:08,2023-06-21,2023-06-21 17:08
1649,-75.66104,6.15565,11:14,2023-06-22,2023-06-22 11:14
1650,-75.63216,6.18675,15:38,2023-06-22,2023-06-22 15:38
1651,-75.63044,6.21109,15:55,2023-06-22,2023-06-22 15:55
1652,-75.63122,6.24269,15:22,2023-06-23,2023-06-23 15:22
1653,-75.63589,6.25329,16:21,2023-06-23,2023-06-23 16:21
1654,-75.65242,6.21552,13:53,2023-06-28,2023-06-28 13:53
1655,-75.63971,6.25437,15:46,2023-06-28,2023-06-28 15:46
1656,-75.55391,6.22344,12:09,2023-06-29,2023-06-29 12:09
1657,-75.62116,6.28706,16:50,2023-06-29,2023-06-29 16:50
1658,-75.56249,6.36218,16:32,2023-07-05,2023-07-05 16:32
1659,-75.50216,6.34470,16:42,2023-07-09,2023-07-09 16:42
1660,-75.59010,6.34626,17:05,2023-07-09,2023-07-09 17:05
1661,-75.53631,6.23899,9:58,2023-07-12,2023-07-12 9:58
1662,-75.62892,6.30231,12:55,2023-07-12,2023-07-12 12:55
1663,-75.63660,6.27043,14:08,2023-07-12,2023-07-12 14:08
1664,-75.60996,6.27597,14:05,2023-07-15,2023-07-15 14:05
1665,-75.53712,6.22426,10:55,2023-07-19,2023-07-19 10:55
1666,-75.61544,6.18309,16:15,2023-07-19,2023-07-19 16:15
1667,-75.58122,6.26096,9:51,2023-07-20,2023-07-20 9:51
1668,-75.53974,6.29411,10:01,2023-07-20,2023-07-20 10:01
1669,-75.63888,6.30984,16:50,2023-07-20,2023-07-20 16:50
1670,-75.53599,6.24580,6:55,2023-07-22,2023-07-22 6:55
1671,-75.57368,6.34854,14:56,2023-07-23,2023-07-23 14:56
1672,-75.53531,6.24097,9:08,2023-07-24,2023-07-24 9:08
1673,-75.55708,6.22833,12:55,2023-07-24,2023-07-24 12:55
1674,-75.60961,6.30316,14:30,2023-07-24,2023-07-24 14:30
1675,-75.628005,6.265403,17:20,2023-07-24,2023-07-24 17:20
1676,-75.52382,6.23269,9:33,2023-07-25,2023-07-25 9:33
1677,-75.53595,6.22733,12:06,2023-07-25,2023-07-25 12:06
1678,-75.54175,6.25002,12:33,2023-07-29,2023-07-29 12:33
1679,-75.62720,6.24768,13:18,2023-07-29,2023-07-29 13:18
1680,-75.65297,6.30671,13:22,2023-07-29,2023-07-29 13:22
1681,-75.52591,6.22937,10:29,2023-07-30,2023-07-30 10:29
1682,-75.59473,6.20176,14:06,2023-07-30,2023-07-30 14:06
1683,-75.57589,6.32737,16:14,2023-07-30,2023-07-30 16:14
1684,-75.61547,6.20208,16:24,2023-07-30,2023-07-30 16:24
1685,-75.62721,6.17729,12:00,2023-07-31,2023-07-31 12:00
1686,-75.45233,6.39824,14:20,2023-07-31,2023-07-31 14:20
1687,-75.58913,6.30499,12:40,2023-08-01,2023-08-01 12:40
1688,-75.45086,6.39929,14:00,2023-08-01,2023-08-01 14:00
1689,-75.61969,6.28425,18:12,2023-08-02,2023-08-02 18:12
1690,-75.54812,6.25618,12:34,2023-08-03,2023-08-03 12:34
1691,-75.63768,6.25570,13:42,2023-08-03,2023-08-03 13:42
1692,-75.53252,6.26617,18:10,2023-08-03,2023-08-03 18:10
1693,-75.41946,6.41230,18:13,2023-08-03,2023-08-03 18:13
1694,-75.41946,6.41230,18:17,2023-08-03,2023-08-03 18:17
1695,-75.62243,6.28302,13:35,2023-08-04,2023-08-04 13:35
1696,-75.53384,6.32553,14:20,2023-08-04,2023-08-04 14:20
1697,-75.53899,6.21750,14:40,2023-08-04,2023-08-04 14:40
1698,-75.63758,6.20770,14:42,2023-08-04,2023-08-04 14:42
1699,-75.68550,6.20904,15:24,2023-08-04,2023-08-04 15:24
1700,-75.53741,6.21724,13:31,2023-08-05,2023-08-05 13:31
1701,-75.62873,6.26926,14:44,2023-08-05,2023-08-05 14:44
1702,-75.61539,6.21371,19:41,2023-08-05,2023-08-05 19:41
1703,-75.61774,6.21260,6:16,2023-08-06,2023-08-06 6:16
1704,-75.62540,6.26494,14:57,2023-08-06,2023-08-06 14:57
1705,-75.53303,6.21685,15:41,2023-08-06,2023-08-06 15:41
1706,-75.60867,6.18546,17:21,2023-08-06,2023-08-06 17:21
1707,-75.53741,6.21724,6:54,2023-08-07,2023-08-07 6:54
1708,-75.60867,6.18546,12:32,2023-08-07,2023-08-07 12:32
1709,-75.60345,6.22976,14:53,2023-08-07,2023-08-07 14:53
1710,-75.60349,6.19517,15:55,2023-08-07,2023-08-07 15:55
1711,-75.53518,6.21722,16:24,2023-08-07,2023-08-07 16:24
1712,-75.53331,6.20727,8:15,2023-08-08,2023-08-08 8:15
1713,-75.53692,6.21887,12:16,2023-08-08,2023-08-08 12:16
1714,-75.63440,6.26941,12:59,2023-08-08,2023-08-08 12:59
1715,-75.61622,6.21865,16:11,2023-08-08,2023-08-08 16:11
1716,-75.53331,6.20727,7:42,2023-08-09,2023-08-09 7:42
1717,-75.61915,6.21782,14:30,2023-08-09,2023-08-09 14:30
1718,-75.62964,6.29094,15:25,2023-08-09,2023-08-09 15:25
1719,-75.53294,6.29362,16:24,2023-08-09,2023-08-09 16:24
1720,-75.43358,6.40747,17:05,2023-08-09,2023-08-09 17:05
1721,-75.42549,6.40960,17:37,2023-08-09,2023-08-09 17:37
1722,-75.62796,6.24835,11:03,2023-08-10,2023-08-10 11:03
1723,-75.54209,6.30717,14:09,2023-08-10,2023-08-10 14:09
1724,-75.62209,6.25935,15:20,2023-08-10,2023-08-10 15:20
1725,-75.63099,6.25610,16:23,2023-08-10,2023-08-10 16:23
1726,-75.62671,6.23563,17:54,2023-08-10,2023-08-10 17:54
1727,-75.59924,6.34141,14:23,2023-08-11,2023-08-11 14:23
1728,-75.57150,6.31666,15:25,2023-08-11,2023-08-11 15:25
1729,-75.50396,6.34190,15:40,2023-08-11,2023-08-11 15:40
1730,-75.53275,6.30983,8:03,2023-08-12,2023-08-12 8:03
1731,-75.63091,6.24629,12:40,2023-08-12,2023-08-12 12:40
1732,-75.52870,6.23254,13:55,2023-08-12,2023-08-12 13:55
1733,-75.60604,6.19825,12:35,2023-08-13,2023-08-13 12:35
1731,-75.57688,6.26719,15:21,2023-08-15,2023-08-15 15:21
1732,-75.54248,6.26329,10:05,2023-08-16,2023-08-16 10:05
1732,-75.56656,6.23829,10:46,2023-08-16,2023-08-16 10:46
1733,-75.62539,6.24584,15:51,2023-08-16,2023-08-16 15:51
1734,-75.62539,6.24584,15:51,2023-08-16,2023-08-16 15:51
1735,-75.62928,6.26632,15:54,2023-08-16,2023-08-16 15:54
1736,-75.53761,6.20827,11:22,2023-08-17,2023-08-17 11:22
1737,-75.63798,6.25418,17:05,2023-08-17,2023-08-17 17:05
1738,-75.63227,6.25152,16:24,2023-08-24,2023-08-24 16:24
1739,-75.63421,6.25401,17:12,2023-08-25,2023-08-25 17:12
1740,-75.52948,6.24016,13:49,2023-08-25,2023-08-25 13:49
1741,-75.62401,6.25634,16:21,2023-08-27,2023-08-27 16:21
1742,-75.54318,6.31215,17:11,2023-08-28,2023-08-28 17:11
1743,-75.54232,6.35530,15:46,2023-08-30,2023-08-30 15:46
1744,-75.54061,6.24461,12:42,2023-08-31,2023-08-31 12:42
1745,-75.55818,6.22258,12:38,2023-08-31,2023-08-31 12:38
1746,-75.52368,6.35057,15:12,2023-08-31,2023-08-31 15:12
1747,-75.62823,6.26901,12:46,2023-09-01,2023-09-01 12:46
1748,-75.58512,6.34474,14:20,2023-09-01,2023-09-01 14:20
1749,-75.66567,6.28276,14:29,2023-09-01,2023-09-01 14:29
1750,-75.61104,6.29658,12:00,2023-09-03,2023-09-03 12:00
1751,-75.63364,6.26442,10:25,2023-09-06,2023-09-06 10:25
1752,-75.61694,6.21614,10:50,2023-09-07,2023-09-07 10:50
1753,-75.61720,6.21329,14:00,2023-09-08,2023-09-08 14:00
1754,-75.55448,6.14937,17:21,2023-09-09,2023-09-09 17:21
1755,-75.55148,6.15904,12:12,2023-09-10,2023-09-10 12:12
1756,-75.53342,6.29491,10:08,2023-09-15,2023-09-15 10:08
1757,-75.53480,6.24588,11:37,2023-09-16,2023-09-16 11:37
1758,-75.52496,6.38325,11:33,2023-09-18,2023-09-18 11:33
1759,-75.62554,6.27058,13:27,2023-09-19,2023-09-19 13:27
1760,-75.62880,6.29131,15:10,2023-09-19,2023-09-19 15:10
1761,-75.63121,6.24214,18:10,2023-09-19,2023-09-19 18:10
1762,-75.59066,6.31157,18:13,2023-09-20,2023-09-20 18:13
1763,-75.61647,6.28755,17:10,2023-09-21,2023-09-21 17:10
1764,-75.54774,6.23765,17:23,2023-09-22,2023-09-22 17:23
1765,-75.61694,6.28685,10:28,2023-09-24,2023-09-24 10:28
1766,-75.56576,6.35321,15:28,2023-09-24,2023-09-24 15:28
1767,-75.62782,6.26266,14:30,2023-09-25,2023-09-25 14:30
1768,-75.53998,6.26547,9:20,2023-09-29,2023-09-29 9:20
1769,-75.54684,6.22537,11:54,2023-09-29,2023-09-29 11:54
1770,-75.42724,6.41462,8:46,2023-09-30,2023-09-30 8:46
1771,-75.54002,6.37345,16:49,2023-10-02,2023-10-02 16:49
1772,-75.61932,6.28808,12:22,2023-10-12,2023-10-12 12:22
1773,-75.46220,6.39663,11:52,2023-10-13,2023-10-13 11:52
1774,-75.60884,6.27093,14:50,2023-10-29,2023-10-29 14:50
1775,-75.62537,6.28149,12:51,2023-11-03,2023-11-03 12:51
1776,-75.63881,6.28130,15:41,2023-11-03,2023-11-03 15:41
1777,-75.55185,6.35205,19:27,2023-11-07,2023-11-07 19:27
1778,-75.42283,6.43541,9:32,2023-11-11,2023-11-11 9:32
1779,-75.60651,6.27149,11:52,2023-11-12,2023-11-12 11:52
1780,-75.53661,6.24573,16:07,2023-11-12,2023-11-12 16:07
1781,-75.63481,6.25554,16:42,2023-11-15,2023-11-15 16:42
1782,-75.40549,6.39558,8:49,2023-11-23,2023-11-23 8:49
1783,-75.65190,6.15731,14:23,2023-11-23,2023-11-23 14:23
1784,-75.53606,6.25627,11:42,2023-11-27,2023-11-27 11:42
1785,-75.61818,6.22665,11:33,2023-11-28,2023-11-28 11:33
1786,-75.52080,6.22437,17:20,2023-11-28,2023-11-28 17:20
1787,-75.60741,6.20331,11:35,2023-11-30,2023-11-30 16:31
1788,-75.46127,6.39796,16:31,2023-11-30,2023-11-30 16:31
1789,-75.42191,6.41906,9:20,2023-12-01,2023-12-01 9:20
1790,-75.62100,6.26972,15:33,2023-12-01,2023-12-01 15:33
1791,-75.59016,6.31394,14:30,2023-12-03,2023-12-03 14:30
1792,-75.55255,6.35482,16:20,2023-12-03,2023-12-03 16:20
1793,-75.55255,6.35482,3:03,2023-12-04,2023-12-04 3:03
1794,-75.61209,6.28354,16:24,2023-12-05,2023-12-05 16:24
1795,-75.63816,6.26882,16:54,2023-12-06,2023-12-06 16:54
1796,-75.61246,6.28875,12:17,2023-12-07,2023-12-07 12:17
1797,-75.52494,6.24810,11:52,2023-12-08,2023-12-08 11:52
1798,-75.62541,6.26852,16:08,2023-12-08,2023-12-08 16:08
1799,-75.53399,6.29007,15:55,2023-12-10,2023-12-10 15:55
1800,-75.63146,6.24227,17:52,2023-12-10,2023-12-10 17:52
1801,-75.48699,6.32261,18:10,2023-12-10,2023-12-10 18:10
1802,-75.51102,6.32856,12:09,2023-12-11,2023-12-11 12:09
1801,-75.51189,6.28374,11:38,2023-12-12,2023-12-12 11:38
1802,-75.53116,6.27714,12:39,2023-12-12,2023-12-12 12:39
1803,-75.60231,6.29257,16:06,2023-12-12,2023-12-12 16:06
1804,-75.53116,6.27714,9:29,2023-12-13,2023-12-13 9:29
1805,-75.53235,6.25638,12:24,2023-12-13,2023-12-13 12:24
1806,-75.55589,6.35150,15:43,2023-12-13,2023-12-13 15:43
1807,-75.57451,6.32300,15:54,2023-12-13,2023-12-13 15:54
1808,-75.53171,6.23260,16:14,2023-12-13,2023-12-13 16:14
1809,-75.60895,6.10436,17:05,2023-12-13,2023-12-13 17:05
1810,-75.54975,6.19511,16:54,2023-12-15,2023-12-15 16:54
1811,-75.52455,6.24473,16:50,2023-12-20,2023-12-20 16:50
1812,-75.61863,6.23083,20:42,2023-12-21,2023-12-21 20:42
1813,-75.52993,6.24845,9:41,2023-12-25,2023-12-25 9:41
1814,-75.53270,6.24690,15:20,2023-12-25,2023-12-25 15:20
1815,-75.61664,6.23000,15:57,2023-12-25,2023-12-25 15:57
1816,-75.56354,6.35445,13:46,2023-12-27,2023-12-27 13:46
1817,-75.56354,6.35445,10:36,2023-12-28,2023-12-28 10:36
1818,-75.51465,6.35541,19:33,2023-12-31,2023-12-31 19:33
1819,-75.51465,6.35541,10:03,2024-01-01,2024-01-01 10:03
1820,-75.62070,6.26644,15:34,2024-01-01,2024-01-01 15:34
1821,-75.63881,6.18854,13:56,2024-01-02,2024-01-02 13:56
1822,-75.32902,6.43819,21:10,2024-01-03,2024-01-03 21:10
1823,-75.66850,6.29267,14:37,2024-01-04,2024-01-04 14:37
1824,-75.51875,6.24353,16:12,2024-01-04,2024-01-04 16:12
1825,-75.59966,6.20206,17:00,2024-01-04,2024-01-04 17:00
1826,-75.41568,6.41540,9:29,2024-01-05,2024-01-05 9:29
1827,-75.63207,6.26591,10:50,2024-01-05,2024-01-05 10:50
1828,-75.58310,6.30816,11:38,2024-01-05,2024-01-05 11:38
1829,-75.50462,6.35581,12:50,2024-01-05,2024-01-05 12:50
1830,-75.61477,6.28144,13:46,2024-01-05,2024-01-05 13:46
1831,-75.55481,6.22441,14:35,2024-01-06,2024-01-06 14:35
1832,-75.66656,6.26686,10:24,2024-01-07,2024-01-07 10:24
1833,-75.53018,6.26843,15:26,2024-01-07,2024-01-07 15:26
1834,-75.52488,6.35612,15:39,2024-01-07,2024-01-07 15:39
1835,-75.48835,6.32567,17:59,2024-01-07,2024-01-07 17:59
1836,-75.63371,6.26851,13:43,2024-01-08,2024-01-08 13:43
1837,-75.63855,6.25961,17:11,2024-01-08,2024-01-08 17:11
1838,-75.59279,6.33672,23:51,2024-01-08,2024-01-08 23:51
1839,-75.53987,6.28017,11:14,2024-01-09,2024-01-09 11:14
1840,-75.53654,6.24210,15:05,2024-01-10,2024-01-10 15:05
1841,-75.62984,6.23792,16:30,2024-01-11,2024-01-11 16:30
1842,-75.55531,6.36126,11:25,2024-01-12,2024-01-12 11:25
1843,-75.62027,6.30091,15:03,2024-01-12,2024-01-12 15:03
1844,-75.55110,6.35475,6:31,2024-01-13,2024-01-13 6:31
1845,-75.57297,6.36208,14:16,2024-01-14,2024-01-14 14:16
1846,-75.58858,6.33516,11:16,2024-01-15,2024-01-15 11:16
1847,-75.61741,6.29008,11:41,2024-01-15,2024-01-15 11:41
1848,-75.58825,6.29674,12:01,2024-01-16,2024-01-16 12:01
1849,-75.40535,6.42341,12:08,2024-01-16,2024-01-16 12:08
1850,-75.54694,6.25528,12:26,2024-01-16,2024-01-16 12:26
1851,-75.61517,6.28085,13:35,2024-01-16,2024-01-16 13:35
1852,-75.61714,6.26431,14:09,2024-01-16,2024-01-16 14:09
1853,-75.55181,6.30906,14:16,2024-01-16,2024-01-16 14:16
1854,-75.45630,6.38783,16:12,2024-01-16,2024-01-16 16:12
1855,-75.64600,6.09803,16:18,2024-01-16,2024-01-16 16:18
1856,-75.50094,6.31282,16:28,2024-01-16,2024-01-16 16:28
1857,-75.62586,6.28164,16:47,2024-01-16,2024-01-16 16:47
1858,-75.52423,6.29771,8:31,2024-01-17,2024-01-17 8:31
1859,-75.49104,6.31169,15:55,2024-01-17,2024-01-17 15:55
1860,-75.51574,6.37379,16:06,2024-01-17,2024-01-17 16:06
1861,-75.51684,6.37729,11:52,2024-01-18,2024-01-18 11:52
1862,-75.57597,6.34053,13:50,2024-01-18,2024-01-18 13:50
1863,-75.42354,6.41534,14:08,2024-01-18,2024-01-18 14:08
1864,-75.64363,6.26046,15:02,2024-01-19,2024-01-19 15:02
1865,-75.53356,6.24932,16:04,2024-01-19,2024-01-19 16:04
1866,-75.57269,6.31801,17:37,2024-01-19,2024-01-19 17:37
1867,-75.60835,6.28381,18:16,2024-01-19,2024-01-19 18:16
1868,-75.53356,6.24932,8:20,2024-01-20,2024-01-20 8:20
1869,-75.54553,6.25880,13:12,2024-01-21,2024-01-21 13:12
1870,-75.63663,6.26991,14:27,2024-01-21,2024-01-21 14:27
1871,-75.62965,6.23898,17:56,2024-01-21,2024-01-21 17:56
1872,-75.61251,6.28569,17:54,2024-01-21,2024-01-21 17:54
1873,-75.62680,6.24693,16:00,2024-01-22,2024-01-22 16:00
1874,-75.64511,6.16806,16:00,2024-01-23,2024-01-23 16:00
1875,-75.59091,6.32428,16:08,2024-01-23,2024-01-23 16:08
1876,-75.53761,6.24444,18:20,2024-01-23,2024-01-23 18:20
1877,-75.42459,6.43526,8:23,2024-01-24,2024-01-24 8:23
1878,-75.60376,6.19669,10:15,2024-01-24,2024-01-24 10:15
1879,-75.41519,6.37563,11:37,2024-01-24,2024-01-24 11:37
1880,-75.54693,6.25474,12:19,2024-01-24,2024-01-24 12:19
1881,-75.55488,6.22577,12:22,2024-01-24,2024-01-24 12:22
1882,-75.67543,6.27804,13:22,2024-01-24,2024-01-24 13:22
1883,-75.54382,6.33166,14:00,2024-01-24,2024-01-24 14:00
1884,-75.63373,6.18381,9:01,2024-01-25,2024-01-25 9:01
1885,-75.62502,6.20650,11:26,2024-01-25,2024-01-25 11:26
1886,-75.62670,6.26606,12:23,2024-01-25,2024-01-25 12:23
1887,-75.52437,6.24383,12:21,2024-01-25,2024-01-25 12:21
1888,-75.55039,6.25323,12:38,2024-01-25,2024-01-25 12:38
1889,-75.59224,6.29659,13:16,2024-01-26,2024-01-26 13:16
1890,-75.53860,6.26375,12:18,2024-01-27,2024-01-27 12:18
1891,-75.52221,6.35011,16:02,2024-01-27,2024-01-27 16:02
1892,-75.52221,6.35011,3:54,2024-01-28,2024-01-28 3:54
1893,-75.43617,6.41606,18:48,2024-01-28,2024-01-28 18:48
1894,-75.58173,6.26913,13:26,2024-01-29,2024-01-29 13:26
1895,-75.52414,6.35114,15:26,2024-01-29,2024-01-29 15:26
1896,-75.62119,6.28663,12:05,2024-01-30,2024-01-30 12:05
1897,-75.53213,6.24078,15:07,2024-01-31,2024-01-31 15:07
1898,-75.63773,6.25953,6:15,2024-02-11,2024-02-11 6:15
1899,-75.55647,6.15248,11:41,2024-02-12,2024-02-12 11:41
1900,-75.53197,6.35107,13:23,2024-02-12,2024-02-12 13:23
1901,-75.58518,6.30528,15:40,2024-02-12,2024-02-12 15:40
1902,-75.54559,6.25847,16:48,2024-02-12,2024-02-12 16:48
1903,-75.54080,6.18036,6:28,2024-02-13,2024-02-13 6:28
1904,-75.54815,6.36305,6:36,2024-02-13,2024-02-13 6:36
1905,-75.53666,6.31088,7:58,2024-02-13,2024-02-13 7:58
1906,-75.53197,6.35107,11:50,2024-02-13,2024-02-13 11:50
1907,-75.54345,6.31128,12:20,2024-02-13,2024-02-13 12:20
1908,-75.54559,6.25847,15:20,2024-02-13,2024-02-13 15:20
1909,-75.54328,6.30625,9:20,2024-02-14,2024-02-14 9:20
1910,-75.59096,6.32757,12:33,2024-02-14,2024-02-14 12:33
1911,-75.62973,6.25299,18:03,2024-02-14,2024-02-14 18:03
1912,-75.54559,6.25847,20:23,2024-02-14,2024-02-14 20:23
1913,-75.62934,6.26632,11:58,2024-02-15,2024-02-15 11:58
1914,-75.61023,6.26661,13:29,2024-02-16,2024-02-16 13:29
1915,-75.62278,6.25577,17:01,2024-02-16,2024-02-16 17:01
1916,-75.63421,6.22542,16:52,2024-02-17,2024-02-17 16:52
1917,-75.54062,6.25912,10:15,2024-02-18,2024-02-18 10:15
1918,-75.53476,6.28508,16:30,2024-02-18,2024-02-18 16:30
1919,-75.63098,6.29143,13:44,2024-02-19,2024-02-19 13:44
1920,-75.61748,6.27797,13:50,2024-02-19,2024-02-19 13:50
1921,-75.66142,6.16106,16:38,2024-02-19,2024-02-19 16:38
1922,-75.54787,6.19231,13:08,2024-02-20,2024-02-20 13:08
1923,-75.59764,6.28219,16:41,2024-02-20,2024-02-20 16:41
1924,-75.67020,6.29737,13:53,2024-02-21,2024-02-21 13:53
1925,-75.56285,6.32754,0:03,2024-02-22,2024-02-22 0:03
1926,-75.53504,6.25663,14:23,2024-02-22,2024-02-22 14:23
1927,-75.63966,6.26810,14:56,2024-02-22,2024-02-22 14:56
1928,-75.43317,6.35469,9:47,2024-02-23,2024-02-23 9:47
1929,-75.61701,6.27844,13:38,2024-02-23,2024-02-23 13:38
1930,-75.61701,6.27995,13:39,2024-02-23,2024-02-23 13:39
1931,-75.59996,6.27616,15:47,2024-02-24,2024-02-24 15:47
1932,-75.59075,6.31455,17:46,2024-02-24,2024-02-24 17:46
1933,-75.53544,6.27363,10:06,2024-02-25,2024-02-25 10:06
1934,-75.60180,6.29016,12:55,2024-02-25,2024-02-25 12:55
1935,-75.62157,6.26843,16:24,2024-02-25,2024-02-25 16:24
1936,-75.45436,6.41772,14:38,2024-02-26,2024-02-26 14:38
1937,-75.44208,6.41887,14:39,2024-02-26,2024-02-26 14:39
1938,-75.51238,6.33805,14:12,2024-02-27,2024-02-27 14:12
1939,-75.53644,6.24155,17:41,2024-02-28,2024-02-28 17:41
1940,-75.62879,6.26970,15:35,2024-02-29,2024-02-29 15:35
1941,-75.40016,6.40093,15:55,2024-02-29,2024-02-29 15:55
1942,-75.41204,6.39320,10:24,2024-03-01,2024-03-01 10:24
1943,-75.42600,6.42227,11:10,2024-03-01,2024-03-01 11:10
1944,-75.60526,6.22519,14:23,2024-03-01,2024-03-01 14:23
1945,-75.46255,6.40109,13:29,2024-03-02,2024-03-02 13:29
1946,-75.57548,6.33979,13:35,2024-03-02,2024-03-02 13:35
1947,-75.45281,6.40191,15:41,2024-03-02,2024-03-02 15:41
1948,-75.61216,6.28507,15:48,2024-03-02,2024-03-02 15:48
1949,-75.53759,6.25641,16:49,2024-03-02,2024-03-02 16:49
1950,-75.54853,6.26033,17:02,2024-03-02,2024-03-02 17:02
1951,-75.64543,6.10529,13:45,2024-03-05,2024-03-05 13:45
1952,-75.62582,6.22479,18:11,2024-03-05,2024-03-05 18:11
1953,-75.43644,6.40970,19:35,2024-03-05,2024-03-05 19:35
1954,-75.53741,6.24438,16:56,2024-03-06,2024-03-06 16:56
1955,-75.50991,6.32803,17:15,2024-03-07,2024-03-07 17:15
1956,-75.66599,6.13899,19:49,2024-03-07,2024-03-07 19:49
1957,-75.61445,6.26614,15:47,2024-03-08,2024-03-08 15:47
